C0000742	[0, 4, 8, 9, 1, 2, 3, 5, 6, 7]
C0001417	[0, 8, 9, 12, 1, 3, 2, 4, 5, 6, 7, 10, 11, 13, 14]
C0001483	[2, 14, 18, 19, 0, 7, 16, 17, 20, 21, 22, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 23, 24]
C0001489	[0, 1, 3, 6, 10, 11, 5, 2, 4, 7, 8, 9, 12, 13]
C0001490	[0, 1, 2, 3, 7, 9, 8, 4, 5, 6]
C0001491	[0, 1, 4, 6, 2, 3, 5, 7]
C0001749	[0, 7, 8, 1, 11, 2, 3, 4, 5, 6, 9, 10, 12]
C0001753	[0, 5, 6, 11, 12, 13, 9, 1, 2, 3, 4, 7, 8, 10]
C0001892	[0, 1, 2, 3, 4]
C0002017	[0, 4, 6, 7, 1, 2, 3, 5]
C0002331	[0, 2, 7, 14, 20, 22, 25, 26, 8, 13, 15, 1, 3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 21, 23, 24]
C0002405	[0, 6, 1, 2, 3, 4, 5, 7, 8]
C0003060	[0, 1, 4, 8, 9, 5, 2, 3, 6, 7, 10]
C0003530	[0, 1, 2]
C0003725	[0, 4, 11, 12, 15, 16, 17, 19, 20, 21, 7, 10, 13, 14, 1, 2, 3, 5, 6, 8, 9, 18]
C0003755	[0, 4, 1, 2, 3, 5, 6, 7]
C0004120	[0, 3, 4, 6, 1, 2, 5]
C0004418	[0, 1, 3, 7, 8, 10, 11, 12, 13, 2, 4, 5, 6, 9, 14]
C0004419	[0, 2, 4, 8, 11, 12, 1, 3, 9, 10, 5, 6, 7]
C0004420	[0, 2, 8, 11, 12, 13, 16, 15, 1, 3, 4, 5, 6, 7, 9, 10, 14, 17]
C0004422	[3, 4, 9, 10, 11, 12, 13, 0, 5, 7, 1, 2, 6, 8]
C0004423	[0, 5, 7, 8, 10, 11, 12, 19, 21, 22, 23, 24, 25, 26, 29, 30, 31, 1, 2, 3, 4, 6, 9, 13, 14, 15, 16, 17, 18, 20, 27, 28]
C0004425	[0, 7, 8, 1, 4, 2, 9, 3, 5, 6]
C0004429	[3, 9, 10, 12, 13, 14, 15, 0, 1, 2, 4, 5, 6, 7, 8, 11]
C0004651	[0, 8, 13, 14, 19, 23, 2, 3, 4, 9, 10, 15, 16, 20, 22, 24, 1, 5, 6, 7, 11, 12, 17, 18, 21, 25, 26, 27]
C0005670	[0, 2, 13, 22, 33, 34, 38, 5, 6, 16, 17, 18, 1, 29, 32, 3, 4, 7, 8, 9, 10, 11, 12, 14, 15, 19, 20, 21, 23, 24, 25, 26, 27, 28, 30, 31, 35, 36, 37]
C0005867	[0, 1, 9, 10, 14, 16, 6, 13, 2, 3, 4, 5, 7, 8, 11, 12, 15]
C0006024	[0, 4, 8, 9, 10, 7, 1, 2, 3, 5, 6]
C0006063	[0, 1, 5, 9, 10, 13, 14, 15, 16, 17, 18, 20, 21, 22, 11, 12, 2, 3, 4, 6, 7, 8, 19]
C0006069	[0, 1, 6, 14, 15, 16, 17, 18, 19, 3, 11, 12, 2, 4, 5, 7, 8, 9, 10, 13]
C0006072	[0, 1, 2, 3, 5, 6, 4]
C0006074	[0, 1, 3, 8, 11, 16, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 2, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 18, 19, 20]
C0006322	[0, 3, 5, 1, 2, 4]
C0006394	[0, 4, 5, 6, 1, 2, 3]
C0006395	[0, 1, 2, 3, 4, 5, 6, 7, 8]
C0006562	[0, 1, 3, 4, 5, 6, 7, 8, 9, 2]
C0006752	[0, 1, 2, 7, 3, 4, 5, 6, 8, 9, 10]
