C0000696	['PM', 'SY', 'PEP', 'PT', 'PM', 'PM']
C0000726	['SY', 'SY', 'LPDN', 'HT', 'LA', 'LPDN', 'LPN', 'LS', 'MH', 'PN', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'LPN', 'LS', 'LA', 'PM', 'PT', 'PT', 'SY', 'SY', 'SY', 'PT', 'SY', 'SY', 'FN', 'SY']
C0000739	['PT', 'PM', 'PT', 'SY', 'SY', 'SY', 'MH', 'PN', 'PT', 'SY', 'SY', 'SY', 'SY', 'SY', 'PT', 'PT', 'PM', 'PT', 'SY', 'SY', 'PM', 'PT', 'SY', 'SY', 'PT', 'SY']
C0000741	['PM', 'SY', 'SY', 'FN', 'PN', 'PT', 'SY', 'SY', 'SY', 'SY', 'MH', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'SY', 'SY', 'PM', 'SY', 'SY', 'ET', 'SY', 'SY', 'SY', 'SY', 'SY', 'PM', 'SY', 'ET', 'SY', 'SY', 'PM', 'PM', 'SY', 'SY', 'SY', 'ET', 'ET', 'SY', 'SY', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'SY', 'ET', 'SY', 'SY', 'SY', 'SY', 'ET', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'PM']
C0000780	['FN', 'SY', 'MH', 'PN', 'PT', 'PT', 'PT', 'PM']
C0000905	['PM', 'SY', 'FN', 'PN', 'PT', 'SY', 'SY', 'ET', 'MH', 'PT', 'PT', 'PT', 'PT', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'PM', 'PM', 'PM', 'SY', 'SY', 'SY', 'ET', 'SY', 'SY', 'PM', 'PM', 'ET', 'SY', 'SY', 'SY', 'PM', 'ET', 'ET', 'SY', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'SY', 'ET', 'SY', 'SY', 'SY', 'PT', 'SY', 'SY', 'ET', 'PT', 'PT', 'PT', 'SY', 'SY', 'SY', 'SY', 'SY', 'PM', 'SY', 'SY', 'PT', 'SY', 'SY']
C0000962	['ET', 'PT', 'SY', 'PM', 'PT', 'SY', 'LPDN', 'LPN', 'MH', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'SY', 'SY', 'SY', 'SY', 'SY', 'PM', 'FN', 'PN', 'PT', 'PM', 'PM', 'PM', 'ET', 'LPN', 'LS']
C0001074	['MH', 'PT', 'PT', 'PT', 'PT', 'SY', 'SY', 'SY', 'SY', 'LPDN', 'LPN', 'LS', 'PT', 'SY', 'ET', 'PT', 'PT', 'SY', 'PM', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'FN', 'PN', 'PT', 'ET', 'SY', 'SY', 'SY', 'PM', 'PM', 'PT', 'PM']
C0001162	['SY', 'SY', 'SY', 'SY', 'PN', 'PT', 'PT', 'PT', 'SY', 'SY', 'SY', 'SY', 'SY', 'ET', 'ET', 'PT', 'SY', 'SY', 'SY', 'SY', 'ET', 'SY', 'SY', 'SY', 'PM', 'SY', 'ET', 'ET', 'SY', 'SY', 'SY', 'SY', 'SY', 'PM', 'PM', 'PM', 'ET', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'PM', 'ET', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'ET', 'SY', 'SY', 'SY', 'PM', 'FN', 'PT', 'SY', 'SY', 'SY', 'SY', 'ET', 'MH', 'PT', 'PT', 'PT', 'PT', 'PT', 'SY', 'SY', 'PM', 'PM', 'SY']
C0001208	['FN', 'PN', 'PT', 'LPDN', 'LPN', 'MH', 'PT', 'PT', 'PT', 'PT', 'PT', 'SY', 'SY', 'PM', 'SY', 'SY', 'SY', 'SY', 'PM', 'PM', 'LPN', 'LS']
