C0000793	[]
C0000805	[]
C0000806	[]
C0000812	[3]
C0000815	[]
C0000816	[]
C0000820	[15, 17, 21]
C0000918	[4, 5, 7]
C0001100	[]
C0001164	[0, 2, 3]
C0001300	[0, 1]
C0001301	[1, 2]
C0001425	[4, 20, 21]
C0001557	[4]
C0001558	[8, 12, 15]
C0001560	[0, 11, 12, 14, 20, 21]
C0001561	[10]
C0001562	[12]
C0001563	[2, 4, 11, 13, 14, 15, 18]
C0001566	[8, 10, 13]
C0001632	[4, 5, 21, 24]
C0001701	[0, 3, 7, 8, 10, 11, 12, 13, 14]
C0002010	[]
C0002387	[0, 3]
C0002388	[8]
C0002393	[9]
C0002428	[1, 2, 4, 5, 7, 11, 12, 13, 18]
C0002621	[]
C0002688	[4, 16, 20, 22, 23]
C0002689	[10, 11]
C0002691	[6, 7, 9, 10, 12, 41, 42]
C0002692	[22, 23, 24]
C0002766	[0, 6, 8, 9, 10, 11, 14, 15, 16, 18, 19, 35, 37, 38, 40, 41, 42, 44, 46, 49, 52, 53]
C0002769	[0, 7, 8]
C0002804	[19, 20, 21, 25, 27, 29]
C0002903	[2, 8, 9, 18, 21, 33, 34]
C0002905	[3, 4]
C0002909	[5, 7]
C0002910	[]
C0002911	[6, 7, 11, 12, 19, 26, 27, 28]
C0002912	[3, 4, 5, 8, 9, 10]
C0002913	[8, 9, 10, 15, 17, 18, 23, 24, 25, 26, 33, 35, 37]
C0002915	[2, 4, 8, 12, 13, 14, 15, 21, 31, 32, 33, 35, 36]
C0002916	[]
C0002917	[1, 3, 4]
C0002919	[6, 9, 10]
C0002920	[4, 6, 8, 10]
C0002921	[10, 13, 14, 15, 19, 20, 24, 33, 34, 35, 36, 37, 40, 41]
C0002922	[6, 8, 10, 12]
C0002924	[]
C0002928	[7, 10, 11, 17, 22, 23, 25, 28, 31, 32, 34, 35]
C0002952	[1]
C0002996	[0, 1, 10, 12]
C0002997	[6, 14]
C0002998	[]
C0003281	[3, 4, 6, 7, 8]
C0003393	[]
C0003424	[0, 2]
C0003506	[0, 5, 6, 7, 8, 11]
C0003571	[3, 5, 7, 16, 21]
C0003597	[]
C0003611	[0, 1, 3, 4, 17, 20, 22, 28, 30, 38]
C0003612	[]
C0003626	[5]
C0003627	[]
C0003827	[0, 1, 13, 14, 15, 16, 17, 18]
C0003856	[1]
C0003881	[2, 3, 4, 19, 21, 25, 27]
C0003883	[]
C0003893	[0, 1, 9, 14, 15]
C0003915	[]
C0003974	[0, 1]
C0004050	[]
C0004080	[0, 1, 4]
C0004283	[]
C0004361	[4, 9, 11, 12]
C0004386	[0]
C0004406	[]
C0004415	[6, 13]
C0004697	[]
C0004704	[0, 1, 2, 4, 5, 6, 7]
C0004708	[2, 5, 6]
C0004710	[2]
C0004764	[5, 7]
C0004836	[3, 6, 7, 9]
C0004910	[8, 9, 10, 15, 16]
C0004933	[0, 1, 6, 7, 8, 17, 18, 19, 23, 27, 32, 33, 34, 38, 39, 40, 42, 44, 45, 50, 51, 52, 54, 56, 58, 63, 64, 65, 69, 70, 72]
C0005365	[6]
C0005427	[7, 8]
C0005435	[11, 13, 14]
C0005491	[10, 11, 24, 25]
C0005527	[0, 1, 2, 3, 5, 8, 9, 13, 15, 16, 17, 23, 24]
C0005698	[]
C0005746	[6, 13, 14]
C0005791	[0, 2, 8, 9, 19, 24, 39, 46, 50, 51]
C0005794	[4, 5, 6, 7, 8]
C0005822	[2]
C0005841	[2, 25, 27, 28, 31, 32, 38, 40]
C0005842	[2, 4, 5, 18, 20]
C0005843	[5, 12, 19, 21, 22, 24]
C0005857	[1, 5, 6, 12, 13]
C0005926	[0, 2, 3]
C0005949	[1, 2, 3, 4]
C0005961	[3, 4, 5, 6, 8, 10, 23, 24, 25, 37, 38, 39, 40, 43, 47]
C0005976	[7, 9, 10, 14, 17, 18, 19, 22, 24, 25, 30]
C0006042	[0, 7, 10, 11, 15]
C0006098	[0, 14, 18, 28, 30, 31, 35]
C0006155	[1, 2, 5, 8, 9, 10, 21, 22]
C0006158	[]
C0006259	[]
C0006289	[]
C0006936	[]
C0007168	[]
C0007202	[13, 14, 17, 22]
C0007203	[1, 2, 3, 14, 19, 21, 24, 30]
C0007344	[6, 12, 14, 17]
C0007347	[6, 9, 11, 22, 23]
C0007389	[7, 8, 9, 11, 13, 15]
C0007430	[0, 1, 2, 5, 7, 8, 13, 17, 18, 19, 21, 22, 23, 24]
C0007431	[2, 3, 4, 9, 20, 21, 24]
C0007435	[6, 11, 12, 13, 15, 16]
C0007437	[]
C0007471	[1, 4, 9, 11, 13, 18, 19, 20, 21, 24, 25]
C0007474	[15]
C0007530	[4, 15, 17]
C0007656	[0, 1, 2]
C0007778	[13]
C0007794	[0, 1, 7, 9, 10]
C0007812	[5, 6, 9, 10, 18]
C0007876	[2, 6, 7, 8, 14, 16, 18, 19, 20, 25, 26, 27, 28, 29, 32, 33, 34, 35, 37, 38, 42, 43, 44, 64, 65, 66, 67, 68, 69]
C0007878	[]
C0007975	[2, 6, 7]
C0007979	[4, 6, 14]
C0007988	[]
C0007993	[]
C0008320	[0, 1, 5, 26, 27, 28, 34, 35, 39, 41]
C0008321	[]
C0008322	[]
C0008323	[]
C0008338	[]
C0008339	[6, 10]
C0008342	[6, 11, 14]
C0008343	[9]
C0008346	[6]
C0008819	[12, 19, 21, 25, 27, 28, 30]
C0008821	[]
C0008971	[0, 1, 3, 4, 6, 7, 8, 9]
C0009039	[8]
C0009068	[3, 6, 7, 8, 10, 11]
C0009244	[11, 15, 18, 25, 27, 28, 29, 31, 32, 35, 37, 38, 39, 41, 43, 45, 47, 48, 49, 58, 59, 60, 61, 62, 66, 75, 77, 78, 80]
C0009274	[0, 1, 18, 21]
C0009345	[]
C0009355	[1]
C0009410	[0, 7, 8, 22, 23]
C0009411	[]
C0009416	[3, 4, 11]
