C0000886	[1, 9, 10, 4, 11, 20]
C1184879	[0]
C1184880	[0]
C1184881	[0]
C1184882	[0]
C1184883	[0]
C1184884	[0]
C1184885	[0]
C1184931	[0]
C1186710	[0]
C1186712	[0]
C1186713	[3]
C1186721	[0]
C1186722	[0]
C1186723	[0]
C1186728	[0]
C1186733	[0]
C1186734	[0]
C1186735	[0]
C1253961	[0]
C1254546	[0]
C1254547	[0]
C1254548	[0]
C1254549	[0]
C1254550	[0]
C1254552	[0]
C1254573	[0]
C1254876	[0]
C1254945	[0]
C1254948	[0]
C1254949	[0]
C1257739	[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11]
C1257740	[0, 1, 2, 3, 4]
C1257741	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
C1257742	[0]
C1257743	[0, 1, 2, 3, 4, 5]
C1257751	[0, 1, 3, 10, 4, 11]
C1257771	[0, 2, 3, 5, 8, 10, 13, 14, 15, 16]
C1257772	[0, 1, 4, 6, 9, 10, 14, 15, 16, 17, 3]
C1257774	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
C1257788	[0, 1, 2, 3]
C1257792	[0, 1, 2, 3, 4, 5]
C1257793	[0, 1, 2, 3, 4, 5]
C1257857	[0, 1, 2, 3, 4]
C1257858	[0, 1, 2, 3, 4]
C1257909	[0, 2, 4, 5, 9, 6, 10, 13, 14, 15, 18, 19, 20, 21]
C1257910	[0, 2, 3, 4]
C1257912	[0, 1, 2, 3]
C1257913	[0, 1, 2, 3]
C1257924	[0, 2, 1]
C1257975	[9, 15, 16, 22, 23, 1, 4, 6, 11, 13, 14, 17, 19, 21]
C1258005	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
C1258076	[0, 1, 2, 3]
C1258077	[0, 1, 2, 3]
C1261273	[1, 5, 7, 6, 8]
C1261568	[0]
C1263424	[3, 0, 1]
C1265905	[2]
C1265916	[0]
C1265917	[0]
C1266872	[1, 2]
C1266873	[0]
C1266875	[0]
C1267581	[0]
C1267673	[4]
C1267703	[0]
C1267795	[0]
C1267797	[0]
C1267798	[0]
C1267799	[0]
C1267800	[0]
C1267801	[0]
C1267802	[0]
C1267803	[0]
C1267804	[0]
C1267805	[0]
C1267806	[0]
C1267807	[0]
C1267808	[0]
C1267809	[0]
C1267810	[0]
C1267811	[0]
C1267812	[0]
C1267813	[0]
C1267814	[0]
C1267815	[0]
C1267816	[0]
C1267817	[0]
C1267818	[0]
C1267819	[0]
C1267820	[0]
C1267821	[0]
C1267822	[2, 4, 7, 8, 12, 14, 15]
C1267823	[0]
C1267824	[0]
C1267825	[0]
C1267827	[0]
C1267828	[0]
C1267829	[0]
C1267830	[0]
C1267831	[0]
C1267832	[0]
C1267833	[2]
C1267834	[0]
C1267835	[0]
C1267836	[0]
C1267837	[1, 3]
C1267838	[0]
C1267839	[0]
C1267840	[0]
C1267841	[0]
C1267842	[0]
C1267843	[0]
C1267844	[0]
C1267845	[3]
C1267846	[0]
C1267847	[0]
C1267848	[0]
C1267849	[0]
C1267850	[0]
C1267851	[0]
C1267852	[0]
C1267853	[0]
C1267854	[0]
C1267855	[0]
C1267856	[0]
C1267857	[0]
C1267858	[0]
C1267859	[0]
C1267860	[0]
C1267861	[0]
C1267862	[0]
C1267863	[0]
C1267864	[0]
C1267865	[0]
C1267866	[0]
C1267867	[0]
C1267868	[0]
C1267869	[0]
C1267870	[0]
C1267871	[0]
C1267872	[0]
C1267873	[0]
C1267874	[0]
C1267875	[0]
C1267876	[0]
C1267878	[0]
C1267879	[0]
C1267880	[0]
C1267881	[0]
C1267882	[0]
C1267883	[0]
C1267884	[0]
C1267885	[0]
C1267886	[0]
C1267887	[0]
C1267888	[0]
C1267889	[0]
C1267890	[0]
C1267891	[0]
C1267892	[0]
C1267893	[0]
C1267894	[0]
C1267895	[0]
C1267896	[0]
C1267897	[0]
C1267898	[0]
C1267899	[0]
C1267900	[0]
C1267901	[0]
C1267902	[0]
C1267903	[0]
C1267904	[0]
C1267905	[0]
C1267906	[0]
C1267907	[0]
C1267908	[0]
C1267909	[0]
C1267910	[0]
C1267911	[0]
C1267912	[0]
C1267913	[0]
C1267914	[0]
C1267915	[0]
C1267916	[0]
C1267917	[0]
C1267918	[0]
C1267919	[0]
C1267920	[0]
C1267921	[0]
C1267922	[0]
C1267923	[0]
C1267924	[0]
C1267925	[0]
C1267926	[0]
C1267927	[0]
C1267928	[0]
C1267929	[0]
C1267930	[0]
C1267931	[0]
C1267932	[0]
C1267933	[0]
C1267934	[0]
C1267935	[0]
C1267936	[0]
C1267937	[0]
C1267938	[0]
C1267939	[0]
C1267940	[0]
C1267941	[0]
C1267942	[0]
C1267943	[0]
C1267944	[0]
C1267945	[0]
C1267946	[0]
C1267947	[0]
C1267948	[0]
C1267949	[0]
C1267950	[0]
C1267951	[0]
C1267952	[0]
C1267953	[0]
C1267954	[0]
C1267955	[0]
C1267956	[0]
C1267957	[0]
C1267958	[0]
C1267959	[0]
C1267960	[0]
C1267961	[0]
C1267962	[0]
C1267963	[0]
C1267964	[0]
C1267965	[0]
C1267966	[0]
C1267967	[0]
C1267968	[0]
C1267969	[0]
C1267970	[0]
C1267971	[0]
C1267972	[0]
C1267973	[0]
C1267974	[0]
C1267975	[0]
C1267976	[0]
C1267977	[0]
C1267978	[0]
C1267979	[0]
C1267980	[0]
C1267981	[0]
C1267982	[0]
C1267983	[0]
C1267984	[0]
C1267985	[0]
C1267986	[0]
C1267987	[0]
C1267988	[0]
C1267989	[0]
C1267990	[0]
C1267991	[0]
C1267992	[0]
C1267993	[0]
C1267994	[0]
C1267995	[0]
C1267996	[0]
C1267997	[0]
C1267998	[0]
C1267999	[0]
C1268000	[0]
C1268001	[0]
C1268002	[0]
C1268003	[0]
C1268005	[0]
C1268006	[0]
C1268007	[0]
C1268008	[0]
C1268009	[0]
C1268010	[0]
C1268011	[0]
C1268228	[0]
C1268443	[3, 0, 1, 4, 5]
C1268444	[2]
C1268445	[0]
C1268446	[0]
C1268447	[0]
C1268448	[3, 5]
C1268449	[0]
C1268450	[0]
C1268451	[0]
C1268452	[0]
C1268453	[0]
C1268455	[0]
C1268456	[0, 1, 2, 3, 5, 7, 8, 9]
C1268457	[0]
C1268458	[0]
C1268459	[0]
C1268461	[0]
C1269647	[1]
C1272578	[2, 4]
C1275629	[4, 1, 5, 6, 7]
C1276265	[1, 3, 8]
C1276850	[1]
C1276851	[2]
C1276852	[1]
C1276853	[1]
C1276860	[1]
C1276861	[1]
C1276862	[1]
C1276865	[1]
C1276871	[0]
C1276873	[0]
C1276875	[0]
C1276876	[0]
C1276877	[0]
C1276977	[1]
C1277042	[0]
C1277044	[1]
C1277046	[1]
C1277065	[1]
C1277066	[1]
C1277067	[1]
C1278781	[1]
C1280425	[1]
C1280426	[1]
C1280428	[1]
C1280517	[1]
C1280543	[0]
C1282866	[1]
C1284557	[1]
C1284809	[1]
C1292097	[0]
C1292098	[0]
C1292099	[0]
C1292100	[0]
C1292101	[0]
C1301169	[0]
C1301171	[1]
C1301179	[0]
C1306700	[0]
C1317119	[3]
C1317185	[0]
C1317186	[0]
C1317187	[0]
C1317188	[0]
C1317190	[0]
C1317191	[0]
C1317193	[0]
C1317194	[0]
C1317197	[0]
C1317198	[0]
C1317200	[0]
C1317328	[3]
C1317332	[1]
C1317333	[0]
C1317395	[3]
C1317495	[0]
C1317511	[7]
C1317543	[2]
C1317558	[0]
C1317561	[0]
C1317625	[0]
C1317634	[0]
C1317735	[0]
C1317736	[0]
C1318418	[1, 2, 3, 4, 6, 7, 13, 14, 18, 10]
C1321301	[1, 3, 6, 8, 13, 2, 4, 10, 12]
C1325275	[0]
C1325279	[0]
C1325335	[0]
C1325523	[0, 1]
C1325525	[1]
C1325526	[0]
C1325527	[0]
C1325529	[0]
C1325530	[0]
C1325531	[1, 0]
C1325534	[0]
C1325535	[0]
C1325536	[1, 0, 2]
C1325537	[0]
C1325538	[0]
C1325539	[0]
C1325540	[0]
C1325541	[0]
C1325544	[0]
C1325546	[1]
C1325547	[1]
C1325548	[0]
C1325549	[0]
C1325550	[0, 1]
C1325551	[0]
C1325552	[0]
C1325553	[0]
C1325554	[0]
C1325555	[0]
C1325556	[0]
C1325557	[0, 1]
C1325558	[0]
C1325559	[0]
C1325560	[0]
C1325561	[1]
C1325562	[0]
C1325563	[4, 6]
C1325565	[0]
C1325566	[3, 6]
C1325567	[3, 6]
C1325568	[0]
C1325569	[0]
C1325571	[0]
C1325573	[0]
C1325575	[1]
C1325576	[1]
C1325577	[1]
C1325578	[0]
C1325579	[0]
C1325580	[0]
C1325581	[2, 0]
C1325583	[0]
C1325584	[0, 1]
C1325585	[0]
C1325586	[1, 2]
C1325587	[0]
C1325588	[1, 2]
C1325589	[0]
C1325591	[0]
C1325592	[0]
C1325593	[0]
C1325594	[0]
C1325595	[2, 3, 4, 8, 12, 14, 15, 7]
C1325596	[1, 2, 4, 5, 7, 8, 3, 6]
C1325597	[0]
C1325599	[0]
C1325600	[0]
C1325601	[0]
C1325602	[0]
C1325603	[1, 2]
C1325604	[6]
C1325605	[1]
C1325607	[2, 1, 3, 4]
C1325608	[0]
C1325609	[0]
C1325618	[0]
C1325619	[0]
C1325620	[0, 2, 3]
C1325621	[0]
C1325622	[0]
C1325623	[1, 2]
C1325624	[0]
C1325625	[0]
C1325628	[0]
C1325629	[1]
C1325630	[1]
C1325631	[0]
C1325632	[0]
C1325633	[0]
C1325635	[1, 4, 5]
C1325636	[1]
C1325637	[0]
C1325638	[1]
C1325639	[1, 4]
C1325640	[0]
C1325641	[0, 1]
C1325642	[0]
C1325643	[0]
C1325644	[0]
C1325645	[0]
C1325646	[0]
C1325647	[0]
C1325648	[0]
C1325649	[0]
C1325650	[0]
C1325651	[1]
C1325652	[0]
C1325653	[1, 3, 7, 8, 9, 10]
C1325654	[0]
C1325655	[0]
C1325656	[0]
C1325657	[0]
C1325658	[0]
C1325659	[3, 4]
C1325660	[0]
C1325661	[0, 1]
C1325662	[0]
C1325663	[0]
C1325664	[0]
C1325665	[0]
C1325666	[0]
C1325667	[0]
C1325668	[0]
C1325669	[0]
C1325670	[0]
C1325671	[0]
C1325672	[0]
C1325673	[0]
C1325674	[0, 1, 2]
C1325675	[1]
C1325676	[0]
C1325677	[0]
C1325678	[0]
C1325679	[0]
C1325680	[0]
C1325681	[0]
C1325682	[0]
C1325683	[0]
C1325684	[0]
C1325689	[0]
C1325690	[0]
C1325691	[1]
C1325692	[1]
C1325693	[0]
C1325694	[1, 2]
C1325695	[0]
C1325696	[2]
C1325697	[0]
C1325698	[0]
C1325699	[3]
C1325700	[0]
C1325702	[0]
C1325703	[0]
C1325704	[0]
C1325705	[0]
C1325706	[0]
C1325708	[0]
C1325709	[0]
C1325710	[3]
C1325711	[0]
C1325712	[0]
C1325713	[0]
C1325714	[0]
C1325715	[1]
C1325716	[0]
C1325717	[0]
C1325718	[0]
C1325719	[0]
C1325720	[1]
C1325721	[5]
C1325722	[0, 2, 3]
C1325723	[3, 5]
C1325724	[3, 0, 4]
C1325725	[1, 2, 3, 4]
C1325726	[3]
C1325727	[1]
C1325728	[0]
C1325729	[0]
C1325730	[0]
C1325733	[0, 2]
C1325734	[1]
C1325735	[0]
C1325736	[0]
C1325737	[0]
C1325738	[0]
C1325739	[1, 2]
C1325740	[0]
C1325741	[0]
C1325742	[1, 2, 3]
C1325744	[2, 0]
C1325745	[0]
C1325746	[0]
C1325747	[0]
C1325748	[2, 3]
C1325749	[0]
C1325750	[1]
C1325751	[0]
C1325752	[0]
C1325753	[0]
C1325754	[0]
C1325756	[0]
C1325757	[0]
C1325758	[1]
C1325759	[1]
C1325760	[1]
C1325761	[0, 1]
C1325762	[1]
C1325763	[0]
C1325765	[0]
C1325770	[0]
C1325771	[0]
C1325774	[2]
C1325777	[0]
C1325780	[0]
C1325781	[0]
C1325782	[0]
C1325785	[0, 1]
C1325786	[0]
C1325788	[1]
C1325790	[0, 1]
C1325791	[0, 1]
C1325792	[0, 1]
C1325793	[0, 1]
C1325794	[0]
C1325795	[0]
C1325796	[1, 4]
C1325798	[0]
C1325800	[0]
C1325802	[0]
C1325804	[0]
C1325805	[0]
C1325807	[0]
C1325808	[0]
C1325812	[1]
C1325813	[0]
C1325815	[0, 1]
C1325816	[0]
C1325818	[0]
C1325819	[0]
C1325821	[0]
C1325822	[0]
C1325823	[0]
C1325824	[0]
C1325827	[0]
C1325831	[0]
C1325833	[0, 1]
C1325834	[0]
C1325835	[0]
C1327729	[0, 3]
C1328049	[3]
C1328256	[2, 0]
C1328818	[0, 2, 3, 6, 8, 4, 5]
C1335464	[5, 1, 7, 9]
C1337068	[0]
C1366904	[0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 15, 17, 18, 20, 21, 25, 14]
C1367884	[0, 1, 2]
C1368372	[0]
C1370091	[0]
C1370096	[0]
C1370100	[0]
C1370102	[0]
C1370155	[0]
C1383501	[4, 10, 18, 12, 16, 17]
C1384314	[0, 1]
C1440048	[0]
C1440049	[0]
C1440050	[0]
C1440051	[0]
C1440052	[0]
C1440053	[0]
C1440054	[0]
C1440055	[0]
C1440056	[0]
C1440108	[0]
C1440140	[0]
C1440141	[0]
C1440142	[0]
C1440143	[0]
C1440144	[0]
C1440145	[0]
C1440146	[0]
C1440147	[0]
C1440148	[0]
C1440149	[0]
C1440224	[0]
C1440229	[0]
C1440230	[0]
C1440231	[0]
C1440232	[0]
C1440233	[0]
C1440234	[0]
C1440235	[1]
C1440236	[1]
C1440237	[1]
C1440238	[0]
C1440239	[0]
C1440240	[0]
C1440241	[0]
C1440242	[0]
C1440243	[1]
C1440244	[0]
C1440245	[0]
C1440246	[0]
C1440247	[0]
C1440248	[0]
C1440249	[0]
C1440250	[0]
C1440251	[0]
C1440252	[0]
C1440253	[0]
C1440254	[0]
C1440255	[0]
C1440256	[0]
C1440257	[0]
C1440258	[0]
C1440259	[0]
C1440260	[0]
C1440261	[0]
C1440262	[0]
C1440263	[0]
C1440264	[0]
C1440265	[0]
C1440266	[0]
C1440267	[0]
C1440268	[0]
C1440269	[0]
C1440270	[0]
C1440271	[0]
C1440272	[0]
C1440273	[0]
C1440274	[0]
C1440275	[0]
C1440276	[0]
C1440277	[1]
C1440278	[0]
C1440279	[0]
C1440280	[0]
C1440281	[0]
C1440282	[0]
C1440283	[0]
C1440284	[0]
C1440285	[0]
C1440286	[0]
C1440287	[0]
C1440288	[0]
C1440289	[0]
C1440290	[0]
C1440291	[0]
C1440292	[0]
C1440293	[0]
C1440294	[0]
C1440295	[0]
C1440296	[0]
C1440297	[0]
C1440298	[0]
C1440299	[0]
C1440300	[0]
C1440301	[0]
C1440302	[0]
C1440303	[0]
C1440304	[0]
C1440305	[0]
C1440306	[0]
C1440307	[0]
C1440308	[0]
C1440309	[0]
C1440310	[0]
C1440311	[0]
C1440312	[0]
C1440313	[0]
C1440314	[0]
C1440315	[0]
C1440316	[0]
C1440317	[0]
C1440318	[0]
C1440319	[0]
C1440320	[0]
C1440321	[0]
C1440322	[0]
C1440323	[0]
C1440324	[0]
C1440325	[0]
C1440326	[0]
C1440327	[0]
C1440328	[0]
C1440329	[0]
C1440330	[0]
C1440331	[0]
C1440332	[0]
C1440333	[0]
C1440334	[0]
C1440335	[0]
C1440336	[0]
C1440337	[1]
C1440338	[1]
C1440339	[0]
C1440340	[1]
C1440341	[0]
C1440342	[0]
C1440343	[0]
C1440344	[0]
C1440345	[0]
C1440346	[0]
C1440347	[0]
C1440348	[0]
C1440349	[0]
C1440350	[0]
C1440351	[0]
C1440352	[0]
C1440353	[0]
C1440354	[0]
C1440355	[0]
C1440356	[0]
C1440357	[0]
C1440358	[0]
C1440359	[0]
C1440360	[0]
C1440361	[0]
C1440362	[0]
C1440363	[0]
C1440364	[0]
C1440365	[0]
C1440366	[0]
C1440367	[0]
C1440368	[0]
C1440369	[0]
C1440370	[0]
C1440371	[0]
C1440372	[0]
C1440373	[0]
C1440374	[0]
C1440375	[0]
C1440376	[1]
C1440379	[0]
C1440380	[0]
C1440382	[0]
C1440384	[0]
C1440385	[0]
C1440386	[0]
C1440387	[0]
C1440388	[0]
C1440389	[3]
C1440390	[0]
C1440391	[0]
C1440392	[0]
C1440393	[3]
C1440394	[2]
C1440395	[0]
C1440396	[0]
C1440399	[0]
C1440400	[0]
C1440401	[0]
C1440402	[0]
C1440403	[0]
C1440404	[0]
C1440405	[0]
C1440406	[0]
C1440407	[0]
C1440409	[0]
C1440410	[0]
C1440411	[0]
C1440412	[0]
C1440414	[0]
C1440415	[0]
C1440416	[0]
C1440417	[0]
C1440418	[0]
C1440419	[0]
C1440420	[0]
C1440421	[0]
C1440422	[0]
C1440423	[3]
C1440424	[0]
C1440603	[0]
C1440832	[0]
C1440937	[0]
C1440938	[0]
C1440968	[0]
C1440969	[0]
C1440970	[0]
C1441017	[0]
C1441121	[0]
C1441122	[0]
C1441140	[0]
C1441141	[0]
C1441142	[0]
C1441143	[0]
C1441144	[0]
C1441322	[2]
C1441339	[0]
C1441340	[1]
C1441341	[0]
C1441342	[0]
C1441343	[0]
C1441344	[0]
C1441345	[0]
C1441346	[0]
C1441349	[0]
C1441374	[0]
C1441375	[0]
C1442179	[3]
C1444183	[3]
C1444184	[3]
C1444185	[0]
C1449623	[0, 1, 2, 3]
C1449624	[0, 1, 2, 4]
C1449861	[0, 1, 2, 3, 4, 5, 6]
C1449862	[0, 1, 2, 3, 4, 5]
C1449863	[0, 1, 2, 3, 4, 5]
C1455763	[2]
C1455886	[0]
C1455888	[0, 1, 2]
C1456768	[0, 1, 2, 3]
C1458149	[1]
C1507170	[0]
C1507172	[0]
C1507174	[0]
C1507176	[0]
C1507178	[0]
C1507324	[0]
C1507325	[0]
C1507326	[0]
C1507327	[0]
C1507328	[0]
C1507329	[0]
C1507335	[0]
C1510421	[5, 7]
C1510674	[0]
C1510684	[0]
C1510716	[0]
C1510717	[0]
C1510719	[0]
C1510720	[0]
C1510721	[0]
C1510722	[0]
C1510723	[0]
C1510724	[0]
C1510725	[0]
C1510727	[0]
C1510728	[0]
C1510729	[0]
C1510730	[0]
C1510731	[0]
C1510732	[0]
C1510733	[0]
C1510734	[0]
C1510735	[0]
C1510737	[0]
C1510738	[0]
C1510753	[0]
C1510779	[0]
C1510780	[0]
C1510781	[0]
C1510782	[0]
C1510783	[0]
C1510808	[0]
C1510929	[0]
C1510930	[0]
C1510955	[0]
C1510956	[0]
C1510958	[0]
C1510959	[0]
C1510960	[0]
C1510962	[0]
C1510963	[0]
C1510964	[0]
C1510965	[0, 1, 3, 4, 5, 6, 7, 2]
C1510967	[0]
C1510985	[0, 2]
C1510999	[0]
C1511006	[0]
C1511007	[0]
C1511008	[0]
C1511009	[0]
C1511042	[1]
C1511043	[0]
C1511062	[0]
C1511119	[0]
C1511177	[0]
C1511178	[0]
C1511184	[0]
C1511185	[0]
C1511236	[0]
C1511241	[0]
C1511245	[0]
C1511246	[2, 3, 4]
C1511247	[0]
C1511280	[0]
C1511324	[0]
C1511356	[0]
C1511434	[0]
C1511439	[0]
C1511440	[0]
C1511446	[0]
C1511447	[0]
C1511449	[0]
C1511462	[0]
C1511463	[0]
C1511464	[0]
C1511465	[0]
C1511466	[0]
C1511467	[0]
C1511468	[0]
C1511469	[0]
C1511470	[0]
C1511498	[0]
C1511546	[0]
C1511548	[0]
C1511551	[0]
C1511569	[0]
C1511625	[0, 1]
C1511638	[0]
C1511740	[0]
C1511762	[0]
C1511969	[0]
C1511970	[0]
C1511992	[0]
C1511994	[0]
C1512035	[0, 1, 7, 10, 13, 14, 15, 16, 2, 3, 8, 9, 11, 12]
C1512049	[0]
C1512067	[0]
C1512084	[0]
C1512085	[0]
C1512098	[0]
C1512099	[0]
C1512100	[0]
C1512101	[0]
C1512102	[0]
C1512103	[0]
C1512104	[0]
C1512105	[0]
C1512106	[0]
C1512107	[0]
C1512108	[0]
C1512121	[0]
C1512130	[0, 1, 2]
C1512131	[0, 1]
C1512132	[0]
C1512133	[0]
C1512134	[0]
C1512135	[0]
C1512137	[0]
C1512138	[0]
C1512140	[0]
C1512141	[0]
C1512166	[0]
C1512189	[0]
C1512190	[0]
C1512191	[0]
C1512199	[0, 1, 2, 4, 5, 6, 7, 8]
C1512225	[0]
C1512246	[0]
C1512308	[0]
C1512309	[0]
C1512310	[0, 1]
C1512330	[0]
C1512333	[0]
C1512336	[0]
C1512337	[0]
C1512385	[0]
C1512446	[0]
C1512460	[0]
C1512477	[0]
C1512478	[0]
C1512490	[0]
C1512505	[0, 1, 2]
C1512539	[0]
C1512540	[0]
C1512547	[0]
C1512548	[0]
C1512549	[0]
C1512550	[0]
C1512551	[0]
C1512553	[0]
C1512564	[0]
C1512565	[0]
C1512566	[0]
C1512631	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 21]
C1512636	[0]
C1512637	[0]
C1512638	[0]
C1512639	[0]
C1512640	[0]
C1512641	[0]
C1512642	[0]
C1512777	[0, 1]
C1512782	[0]
C1512787	[0]
C1512788	[0]
C1512859	[0]
C1512865	[2]
C1512874	[0]
C1512899	[0, 4]
C1512901	[0, 8, 4]
C1512902	[0]
C1512944	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]
C1512945	[0]
C1512971	[0]
C1512972	[0]
C1512977	[0]
C1512990	[0]
C1512992	[0]
C1512993	[0]
C1512995	[0]
C1513017	[0]
C1513018	[0]
C1513019	[0]
C1513020	[0]
C1513022	[0]
C1513023	[0]
C1513026	[0]
C1513029	[0]
C1513032	[0]
C1513046	[0]
C1513065	[0]
C1513066	[0]
C1513067	[0]
C1513068	[0]
C1513081	[0]
C1513095	[0]
C1513106	[0]
C1513107	[0]
C1513115	[0]
C1513117	[0]
C1513118	[0]
C1513123	[0]
C1513124	[0]
C1513125	[0]
C1513168	[0]
C1513170	[0]
C1513171	[0]
C1513172	[0]
C1513173	[0]
C1513174	[0]
C1513175	[0]
C1513176	[0]
C1513286	[0]
C1513301	[0]
C1513343	[0]
C1513370	[0]
C1513376	[0]
C1513410	[0]
C1513469	[0]
C1513471	[0]
C1513487	[0]
C1513493	[0]
C1513528	[0]
C1513709	[0]
C1513710	[0]
C1513713	[0]
C1513715	[0]
C1513729	[0]
C1513741	[0]
C1513742	[0]
C1513745	[0]
C1513746	[0]
C1513747	[0]
C1513752	[0]
C1513753	[2, 1, 6]
C1513754	[0]
C1513755	[0]
C1513756	[0]
C1513797	[0]
C1513800	[0]
C1513814	[1]
C1513815	[1]
C1513816	[1]
C1513872	[0]
C1513923	[0]
C1513924	[0]
C1513925	[0]
C1513926	[0]
C1513927	[0]
C1513928	[0]
C1513929	[0]
C1513930	[0]
C1513931	[0]
C1513932	[0]
C1513933	[0]
C1513934	[0]
C1513935	[0]
C1513936	[0]
C1513937	[0]
C1513938	[0]
C1513939	[0]
C1513940	[0]
C1513941	[0]
C1513942	[0]
C1513943	[0]
C1513944	[0]
C1513945	[0]
C1513946	[0]
C1513947	[0]
C1513949	[0]
C1513950	[0]
C1513951	[0]
C1513952	[0]
C1513953	[0]
C1513954	[0]
C1513955	[0]
C1513956	[0]
C1513957	[0]
C1513958	[0]
C1513959	[0]
C1513960	[0]
C1513961	[0]
C1513962	[0]
C1513963	[0]
C1513964	[0]
C1513965	[0]
C1513966	[0]
C1513967	[0]
C1513968	[0]
C1513969	[0]
C1513970	[0]
C1513971	[0]
C1513972	[0]
C1513973	[0]
C1513974	[0]
C1513975	[0]
C1513976	[0]
C1513977	[0]
C1513978	[0]
C1513979	[0]
C1513980	[0]
C1513981	[0]
C1513982	[0]
C1513983	[0]
C1513984	[0]
C1513985	[0]
C1513987	[0]
C1513988	[0]
C1513989	[0]
C1513990	[0]
C1513991	[0]
C1513992	[0]
C1513993	[0]
C1513994	[0]
C1513995	[0]
C1513996	[0]
C1513997	[0]
C1513998	[0]
C1513999	[0]
C1514000	[0]
C1514001	[0]
C1514002	[0]
C1514003	[0]
C1514004	[0]
C1514005	[0]
C1514006	[0]
C1514007	[0]
C1514008	[0]
C1514009	[0]
C1514010	[0]
C1514011	[0]
C1514012	[0]
C1514013	[0]
C1514014	[0]
C1514015	[0]
C1514016	[0]
C1514017	[0]
C1514018	[0]
C1514019	[0]
C1514020	[0]
C1514021	[0]
C1514022	[0]
C1514023	[0]
C1514024	[0]
C1514025	[0]
C1514026	[0]
C1514028	[0]
C1514029	[0]
C1514030	[0]
C1514031	[0]
C1514032	[0]
C1514033	[0]
C1514034	[0]
C1514035	[0]
C1514036	[0]
C1514037	[0]
C1514038	[0]
C1514039	[0]
C1514040	[0]
C1514041	[0]
C1514042	[0]
C1514043	[0]
C1514044	[0]
C1514045	[0]
C1514046	[0]
C1514047	[0]
C1514048	[0]
C1514049	[0]
C1514050	[0]
C1514051	[0]
C1514052	[0]
C1514053	[0]
C1514054	[0]
C1514055	[0]
C1514056	[0]
C1514057	[0]
C1514058	[0]
C1514067	[0]
C1514068	[0]
C1514069	[0]
C1514070	[0]
C1514071	[0]
C1514072	[0]
C1514073	[0]
C1514074	[0]
C1514075	[0]
C1514076	[0]
C1514077	[0]
C1514078	[0]
C1514079	[0]
C1514080	[0]
C1514081	[0]
C1514082	[0]
C1514083	[0]
C1514084	[0]
C1514085	[0]
C1514086	[0]
C1514088	[0]
C1514089	[0]
C1514090	[0]
C1514091	[0]
C1514092	[0]
C1514093	[0]
C1514094	[0]
C1514095	[0]
C1514096	[0]
C1514097	[0]
C1514098	[0]
C1514099	[0]
C1514100	[0]
C1514101	[0]
C1514102	[0]
C1514103	[0]
C1514104	[0]
C1514105	[0]
C1514106	[0]
C1514107	[0]
C1514108	[0]
C1514109	[0]
C1514110	[0]
C1514111	[0]
C1514112	[0]
C1514113	[0]
C1514114	[0]
C1514115	[0]
C1514116	[0]
C1514137	[0]
C1514145	[0]
C1514146	[0]
C1514161	[0]
C1514165	[0]
C1514167	[0]
C1514170	[0]
C1514171	[0]
C1514172	[0]
C1514173	[0]
C1514174	[0]
C1514175	[0]
C1514176	[0]
C1514177	[0]
C1514178	[0]
C1514179	[0]
C1514180	[0]
C1514181	[0]
C1514182	[0]
C1514186	[0]
C1514188	[0]
C1514201	[0]
C1514202	[0]
C1514203	[0]
C1514205	[0]
C1514221	[0]
C1514224	[0]
C1514271	[0]
C1514272	[0]
C1514273	[0]
C1514274	[0]
C1514275	[0]
C1514276	[0]
C1514277	[0]
C1514293	[0]
C1514295	[0]
C1514302	[0]
C1514392	[0]
C1514435	[0]
C1514436	[0]
C1514437	[0]
C1514438	[0]
C1514440	[0]
C1514520	[0]
C1514579	[0]
C1514584	[0]
C1514586	[0, 2]
C1514591	[0]
C1514654	[0]
C1514655	[0]
C1514656	[0]
C1514657	[0]
C1514658	[0]
C1514659	[0]
C1514660	[0]
C1514716	[0]
C1514732	[1]
C1514733	[0]
C1514736	[0]
C1514738	[0]
C1514739	[0]
C1514740	[0]
C1514741	[0]
C1514742	[0]
C1514760	[0]
C1514809	[0]
C1514831	[0]
C1514842	[0]
C1514890	[0]
C1514891	[0]
C1514933	[0]
C1514934	[0]
C1514965	[0]
C1514979	[0]
C1514994	[0]
C1515019	[0]
C1515077	[0]
C1515078	[0]
C1515108	[0]
C1515127	[0]
C1515137	[0]
C1515138	[0, 2, 3]
C1515139	[0]
C1515140	[0]
C1515141	[0]
C1515146	[0]
C1515147	[1, 0]
C1515148	[0]
C1515149	[0]
C1515150	[0]
C1515151	[0]
