C0002085	[1, 8, 12, 13, 6, 7, 10, 11]
C1539983	[10, 12]
C1539984	[6, 7]
C1539985	[4]
C1539986	[6, 8]
C1539987	[4]
C1539988	[5]
C1539989	[3]
C1539990	[4, 5]
C1539991	[6, 8]
C1539992	[3]
C1539993	[1, 3]
C1539994	[2, 4]
C1539995	[3, 5]
C1539996	[1, 3, 5, 9]
C1539997	[3, 7]
C1539998	[1]
C1539999	[7, 3, 9]
C1540000	[4]
C1540001	[6]
C1540002	[2]
C1540004	[3, 5]
C1540005	[2]
C1540006	[6, 1, 4, 7]
C1540007	[4]
C1540008	[3, 8, 9]
C1540009	[6, 8, 11]
C1540010	[4, 5]
C1540011	[2]
C1540012	[2, 3]
C1540013	[2]
C1540014	[3, 4]
C1540015	[2]
C1540016	[7, 12, 14]
C1540017	[2, 3]
C1540018	[7, 9]
C1540019	[3]
C1540020	[11]
C1540021	[7, 9]
C1540022	[2, 5, 10]
C1540023	[3, 5]
C1540024	[7, 5]
C1540025	[3]
C1540026	[7, 5, 9]
C1540027	[3, 5]
C1540028	[4]
C1540029	[3]
C1540030	[9, 4, 7, 11]
C1540031	[5]
C1540033	[8, 1, 13]
C1540034	[14, 10, 11, 16]
C1540035	[8, 3, 6, 10]
C1540036	[3]
C1540037	[4, 6]
C1540038	[2]
C1540039	[7, 12]
C1540040	[17, 10, 13, 14, 19]
C1540041	[12, 7, 14]
C1540042	[14, 3, 6, 17]
C1540043	[5, 1, 2, 7]
C1540044	[5, 1, 7, 11]
C1540046	[22, 1, 2, 24]
C1540047	[13, 20]
C1540048	[10, 12]
C1540049	[5]
C1540050	[8]
C1540051	[5, 7]
C1540052	[2, 4]
C1540053	[7, 12, 15]
C1540054	[7, 12]
C1540055	[13, 11, 15, 17]
C1540056	[14, 19, 20]
C1540057	[9, 14]
C1540058	[5, 3]
C1540060	[9, 0, 10]
C1540061	[8, 9]
C1540062	[2, 0, 3]
C1540063	[8, 10]
C1540064	[7, 9]
C1540065	[5]
C1540066	[6]
C1540067	[17, 22]
C1540068	[3]
C1540069	[1, 3]
C1540070	[9, 11]
C1540071	[3, 1, 5]
C1540072	[7, 5]
C1540073	[9, 7, 11]
C1540074	[9]
C1540075	[17, 8, 22]
C1540076	[9]
C1540077	[11, 2, 14]
C1540078	[14]
C1540079	[10, 1, 13]
C1540080	[4]
C1540081	[7, 0, 3, 9]
C1540082	[8, 5]
C1540083	[8, 13]
C1540084	[13, 1]
C1540085	[9, 11]
C1540086	[9, 0, 11]
C1540087	[17, 0, 19]
C1540088	[8, 10]
C1540089	[6, 8]
C1540090	[4, 0, 5]
C1540091	[2]
C1540092	[8, 1, 10]
C1540093	[8]
C1540094	[6, 7]
C1540095	[8]
C1540096	[10, 4]
C1540097	[6]
C1540098	[4, 2]
C1540099	[2]
C1540100	[17, 22]
C1540101	[2]
C1540102	[13]
C1540103	[9]
C1540104	[10, 12]
C1540105	[7]
C1540106	[4]
C1540108	[10, 8]
C1540109	[8, 6]
C1540110	[5]
C1540111	[9, 15]
C1540112	[3]
C1540114	[1]
C1540115	[5]
C1540116	[9]
C1540117	[12, 14]
C1540118	[6]
C1540119	[6]
C1540120	[6]
C1540121	[6]
C1540122	[6]
C1540123	[6]
C1540124	[2]
C1540126	[8, 1, 3, 4, 13, 15]
C1540127	[7, 9]
C1540128	[4, 6]
C1540129	[2]
C1540130	[4]
C1540131	[6]
C1540132	[11]
C1540134	[10]
C1540135	[6, 8]
C1540136	[11]
C1540137	[7, 9]
C1540138	[12, 7, 10]
C1540140	[13, 11, 15]
C1540141	[10, 1, 2, 4]
C1540142	[4, 6]
C1540143	[9]
C1540144	[5, 7]
C1540145	[2]
C1540146	[1]
C1540147	[4, 9, 12]
C1540148	[2]
C1540149	[6, 8]
C1540150	[9, 11]
C1540151	[5, 6]
C1540152	[16, 21]
C1540153	[5]
C1540154	[11, 13]
C1540155	[4]
C1540156	[2]
C1540157	[2, 4, 6, 7]
C1540158	[4]
C1540159	[6, 2, 8, 10]
C1540160	[8, 2, 3, 10]
C1540161	[3, 5]
C1540162	[6, 8]
C1540163	[8, 1, 6]
C1540164	[3]
C1540165	[4]
C1540166	[4]
C1540167	[3]
C1540168	[8]
C1540169	[9]
C1540170	[9]
C1540171	[10, 0, 3, 7, 11]
C1540172	[13, 16]
C1540173	[11]
C1540174	[6]
C1540175	[9]
C1540176	[5]
C1540177	[3]
C1540179	[9, 3, 11]
C1540180	[8, 10]
C1540181	[3, 6]
C1540182	[1, 2]
C1540183	[13, 3, 15]
C1540184	[3, 0, 11]
C1540185	[3, 5]
C1540186	[3, 5]
C1540187	[14, 19]
C1540188	[6, 2, 11]
C1540189	[6, 2, 11]
C1540190	[5, 7]
C1540191	[16, 2, 12, 18]
C1540192	[2, 8]
C1540193	[1, 3]
C1540194	[7]
C1540196	[5, 7]
C1540197	[1, 6]
C1540199	[3, 5]
C1540200	[1, 7]
C1540201	[4, 2, 6]
C1540202	[3]
C1540203	[2]
C1540204	[2, 7]
C1540205	[6, 8]
C1540206	[5, 7, 13, 14]
C1540207	[17, 5, 19]
C1540208	[6, 8]
C1540209	[4, 6, 8, 9]
C1540210	[9, 1, 11, 18]
C1540211	[3, 5, 8, 13]
C1540213	[7]
C1540214	[2, 0, 4]
C1540215	[1, 3, 10]
C1540216	[3, 5]
C1540217	[1]
C1540218	[1]
C1540219	[6, 1]
C1540220	[8, 10]
C1540222	[6, 1, 8, 10, 11]
C1540223	[6, 11, 13]
C1540225	[1]
C1540226	[10]
C1540228	[6]
C1540229	[1, 4]
C1540230	[2, 6]
C1540231	[1]
C1540232	[6, 8]
C1540233	[1]
C1540234	[10, 13]
C1540235	[6, 1]
C1540236	[1]
C1540238	[11, 1]
C1540239	[1]
C1540240	[6]
C1540244	[2]
C1540245	[1]
C1540247	[4, 5]
C1540249	[12]
C1540250	[4]
C1540252	[12, 17]
C1540253	[1]
C1540254	[6, 8]
C1540255	[4]
C1540258	[1]
C1540259	[2, 3]
C1540260	[6]
C1540264	[1]
C1540265	[5]
C1540267	[6, 8]
C1540268	[4]
C1540269	[7]
C1540271	[2]
C1540272	[8]
C1540274	[11]
C1540278	[1, 7]
C1540285	[1, 8]
C1540287	[8, 10]
C1540289	[3, 6, 10, 17]
C1540290	[5, 3, 7, 8, 15]
C1540291	[6, 14, 16]
C1540292	[9, 3, 19, 30]
C1540293	[9, 16]
C1540294	[3, 13, 14]
C1540295	[3, 15]
C1540296	[5, 12]
C1540297	[9, 3, 12]
C1540298	[4, 6]
C1540299	[9]
C1540300	[3]
C1540301	[4, 6, 15]
C1540302	[4]
C1540303	[2]
C1540304	[2]
C1540305	[4, 9, 11]
C1540306	[3]
C1540307	[1]
C1540308	[1]
C1540309	[13, 10, 11, 15]
C1540311	[7, 0, 1, 2, 9, 10]
C1540365	[7, 2, 9]
C1541208	[0]
C1541209	[0]
C1541580	[0]
C1545245	[0]
C1545246	[0]
C1545473	[0]
C1545478	[0]
C1545488	[0]
C1545489	[0]
C1545596	[0]
C1545597	[0]
C1546183	[0]
C1563687	[0, 1, 2, 3]
C1563688	[0, 1, 2, 3]
C1563761	[0, 1, 2, 3, 4]
C1563808	[0, 1, 2, 3, 4]
C1563809	[0, 1, 2, 3, 4]
C1564097	[0, 1, 2, 3, 4, 5]
C1564098	[0, 1, 2, 3, 4]
C1567848	[0, 1, 2, 3]
C1571444	[0, 1, 2, 3, 4, 5, 6, 7, 8]
C1616867	[2, 1]
C1623430	[0, 1, 2, 5]
C1624185	[0]
C1626829	[0]
C1628558	[0]
C1631790	[0]
C1632238	[0]
C1632564	[0]
C1633454	[0]
C1648299	[0]
C1648830	[0]
C1650864	[0]
C1651664	[0]
C1651666	[0]
C1660844	[0]
C1704461	[11, 0, 3, 7, 8, 13, 16]
C1704462	[6, 1, 5]
C1704463	[2, 7]
C1704465	[11, 0, 3, 4, 5]
C1704466	[0, 4]
C1704467	[3]
C1704468	[9, 0, 1, 3, 5]
C1704469	[8, 1]
C1704657	[6, 1, 2]
C1704658	[1, 0]
C1704661	[2, 0, 7]
C1704662	[1, 0, 5]
C1704663	[2, 6, 10, 11]
C1704664	[5, 3, 7]
C1704665	[2]
C1704667	[7, 1]
C1704669	[2, 1, 4, 5]
C1704672	[2, 4]
C1704681	[0, 2]
C1704690	[6, 0, 3, 9]
C1704691	[7, 1]
C1704692	[2, 0]
C1704693	[10, 2]
C1704694	[1, 0]
C1704695	[6, 0, 4, 13, 14]
C1704696	[1]
C1704697	[1]
C1704698	[2, 1]
C1704699	[1]
C1704700	[6, 0]
C1704703	[5, 1, 2, 7]
C1704704	[4, 1, 6]
C1704715	[9, 1, 6, 11]
C1704716	[6, 0, 3]
C1704717	[2]
C1704718	[7, 9]
C1704719	[3, 0]
C1704720	[1]
C1704721	[2]
C1704722	[6, 4]
C1704723	[7, 3, 5, 9, 12, 18, 20, 22]
C1704724	[13, 3, 8, 11, 15, 19, 27]
C1704743	[1, 3, 13, 16]
C1704762	[3]
C1704789	[4, 6]
C1704792	[4, 0, 1]
C1704793	[7, 0, 2, 3, 4, 5]
C1704794	[3, 1, 6]
C1704795	[4, 0, 2]
C1704796	[2]
C1704797	[6]
C1704798	[2, 12, 15]
C1704799	[2, 0, 5, 7, 10]
C1704801	[4]
C1704802	[4, 1, 2, 3]
C1704803	[4, 3, 6]
C1704804	[3, 0, 2, 6]
C1704805	[12, 2, 16, 20, 25, 26]
C1704807	[6, 2]
C1704809	[1, 3, 8]
C1704810	[2, 7, 8, 9]
C1704811	[1, 3, 6]
C1704812	[1, 3]
C1704813	[0, 2]
C1704816	[10, 4, 6, 7, 8, 9]
C1704817	[3, 5, 6, 9]
C1704818	[2, 0, 4]
C1704819	[3, 0, 5]
C1704820	[1, 3, 5]
C1704822	[4, 0, 6, 7, 8, 9]
C1704823	[8, 1, 10]
C1704824	[3, 5, 6, 7, 10]
C1704825	[6, 4, 9]
C1704826	[4, 0, 7]
C1704827	[9, 4, 6]
C1704828	[10, 6, 8]
C1704829	[11]
C1704830	[2, 0, 4]
C1704831	[4, 0, 1]
C1704832	[4, 1, 6]
C1704834	[5, 1, 7]
C1704835	[6, 8]
C1704836	[3, 5, 7, 9, 10]
C1704837	[6, 1, 3, 8, 10, 12]
C1704838	[6, 1, 2]
C1704839	[1, 3]
C1704840	[9, 6, 8]
C1704841	[2, 4, 7]
C1704842	[4, 6, 9]
C1704843	[4, 6, 7]
C1704844	[3, 0, 1, 5]
C1704845	[4]
C1704846	[4, 0]
C1704847	[0, 2, 7]
C1704849	[6, 2]
C1704850	[5, 1, 3]
C1704851	[3, 0, 1, 5]
C1704852	[8, 2, 10]
C1704853	[9, 0]
C1704855	[0]
C1704856	[0]
C1704857	[5]
C1704858	[4]
C1704859	[3, 9]
C1704860	[4]
C1704862	[3, 0]
C1704863	[8, 2, 5, 10]
C1704865	[1]
C1704866	[15, 3, 4]
C1704867	[5, 3]
C1704868	[4, 2, 6]
C1704869	[0, 8, 9, 10]
C1704870	[1]
C1704871	[5, 1, 7]
C1704872	[4, 0, 2]
C1704873	[3, 0, 1, 5]
C1704874	[14, 7, 9, 16]
C1704875	[13, 1, 4, 8, 9, 15]
C1704876	[4, 0, 6]
C1704877	[4, 0]
C1704878	[5, 8, 10, 11, 15]
C1704879	[3, 5, 6]
C1704880	[0, 2]
C1704881	[3, 0, 1, 5]
C1704882	[7]
C1704883	[3, 5]
C1704884	[4, 0, 6, 9, 10, 11]
C1704885	[9, 3, 4, 5, 11, 12]
C1704886	[4]
C1704887	[5, 3, 7, 8, 10]
C1704888	[3, 0, 1, 5, 7]
C1704889	[4, 2, 6]
C1704890	[3, 4, 7]
C1704891	[6, 0, 1, 8]
C1704893	[4, 0, 6, 7]
C1704894	[3]
C1704895	[6]
C1704896	[1, 3, 5]
C1704897	[7, 3, 5]
C1704898	[1, 5, 6, 7]
C1704899	[1, 0]
C1704900	[4, 1, 8, 9]
C1704901	[0, 7]
C1704902	[1, 5, 6, 7, 8, 9]
C1704903	[3]
C1704904	[2, 4]
C1704905	[2, 4]
C1704906	[2, 4]
C1704907	[3, 5]
C1704908	[1]
C1704909	[3, 5]
C1704910	[1, 4]
C1704911	[1]
C1704912	[1, 3]
C1704913	[19, 2, 8, 13, 21, 27]
C1704914	[1]
C1704915	[1]
C1704916	[2, 4]
C1704917	[2, 4]
C1704918	[10, 12, 13]
C1704919	[15, 3, 17, 22]
C1704920	[13, 4, 15, 20]
C1704923	[4, 1]
C1704924	[4, 0, 1]
C1704925	[2, 0]
C1704926	[1, 3, 9, 13]
C1704927	[2, 4, 5, 10, 12, 17, 18]
C1704928	[5, 8]
C1704929	[3, 2]
C1704930	[3, 2, 10]
C1704931	[6, 4, 10, 12, 13]
C1704932	[5, 8, 9]
C1704933	[3]
C1704934	[1, 3]
C1704935	[3, 0]
C1704936	[0]
C1704937	[3]
C1704938	[15, 0, 4, 10, 18]
C1704939	[3, 5, 11, 14, 22, 23]
C1704940	[2, 4]
C1704941	[2, 0, 1]
C1704942	[2, 0]
C1704943	[2, 4]
C1704944	[6]
C1704945	[4, 0, 1, 2, 3]
C1704946	[2, 0]
C1704947	[3, 0, 2, 5, 7]
C1704948	[2, 1, 4, 9]
C1704949	[8, 1]
C1704950	[3, 0]
C1704951	[3, 5]
C1704952	[3, 5]
C1704953	[1, 3]
C1704954	[3]
C1704955	[3]
C1704956	[1, 3]
C1704957	[2, 0, 6]
C1704958	[2, 4]
C1704959	[0]
C1704960	[3, 5]
C1704962	[3, 2, 5]
C1704963	[2, 5, 8, 9]
C1704964	[3, 5, 6, 8, 11]
C1704965	[3, 0, 5]
C1704966	[5, 0, 7]
C1704967	[2, 4]
C1704968	[5]
C1704969	[2]
C1704974	[4, 0, 2]
C1704975	[11, 1, 4, 5, 6, 7, 8, 9]
C1704976	[2, 4]
C1704978	[1, 0]
C1704980	[1, 9]
C1704983	[5, 0]
C1704984	[2]
C1704985	[2]
C1704986	[6, 9]
C1704987	[0, 3, 5]
C1704989	[10, 17]
C1704990	[8]
C1704992	[3, 0]
C1704993	[1, 4]
C1704994	[4, 8, 13]
C1704995	[3, 0]
C1704996	[3]
C1704997	[2, 0, 6, 9]
C1704998	[2, 0, 5, 6]
C1704999	[2, 4]
C1705000	[2, 1]
C1705001	[7, 9, 10, 11]
C1705002	[3, 1, 5, 7, 8]
C1705003	[1, 3, 5]
C1705004	[6]
C1705005	[2, 0, 5]
C1705006	[2, 4]
C1705007	[2, 4]
C1705008	[0, 2]
C1705009	[2, 4]
C1705010	[13, 0, 3, 7, 8, 11, 12]
C1705011	[5, 3, 7, 8]
C1705012	[1]
C1705013	[3]
C1705014	[4, 6, 8]
C1705015	[9, 4, 11]
C1705016	[3, 1, 6, 7, 8, 12]
C1705017	[6]
C1705018	[3]
C1705020	[17, 2, 7, 8, 10, 13]
C1705021	[1, 3]
C1705022	[5]
C1705023	[3]
C1705024	[5, 7]
C1705025	[8, 4, 6]
C1705026	[9, 11]
C1705027	[4, 6, 7, 8, 9]
C1705028	[1]
C1705029	[2, 4, 5]
C1705030	[1]
C1705031	[4, 0]
C1705032	[6, 2, 3]
C1705033	[2, 6]
C1705034	[2]
C1705035	[5, 0, 2, 3]
C1705036	[6, 0, 3, 5]
C1705037	[0, 2]
C1705038	[2]
C1705039	[2, 4]
C1705040	[2]
C1705041	[4, 6, 11]
C1705042	[7, 2, 4]
C1705044	[1, 0, 8]
C1705045	[9, 4, 5]
C1705046	[3, 1]
C1705047	[2, 5]
C1705048	[4, 6]
C1705049	[3]
C1705050	[3, 0, 2]
C1705055	[3, 1, 5]
C1705056	[2, 1]
C1705059	[9]
C1705060	[3]
C1705061	[2, 10]
C1705062	[3, 10, 13]
C1705063	[0, 8]
C1705064	[2]
C1705065	[4, 10, 12, 16]
C1705066	[6, 4]
C1705067	[2, 4]
C1705068	[0, 15]
C1705069	[1, 6, 7, 12]
C1705070	[2, 0, 1, 7, 13, 15, 18]
C1705071	[1, 5, 12]
C1705072	[1, 6]
C1705073	[1, 5, 6, 8]
C1705074	[1, 6, 8, 13]
C1705075	[2, 7, 11]
C1705076	[3, 1]
C1705077	[1, 5]
C1705078	[2, 6, 9]
C1705079	[1, 6, 10, 11]
C1705080	[2, 1]
C1705081	[3, 0, 4]
C1705082	[4, 2]
C1705083	[0, 8, 17]
C1705084	[3, 1, 2]
C1705085	[4, 0]
C1705086	[4, 8]
C1705087	[3, 7]
C1705088	[5, 11, 12, 13]
C1705089	[1, 3]
C1705090	[2, 7, 8]
C1705091	[1, 3]
C1705094	[2, 4, 5]
C1705120	[3]
C1705121	[12, 3]
C1705122	[3, 1]
C1705123	[2, 4, 5]
C1705124	[2, 4]
C1705125	[3]
C1705126	[1, 3, 8, 9, 10]
C1705127	[4, 0, 6]
C1705128	[4, 2, 7]
C1705129	[6, 0, 10]
C1705130	[0, 4]
C1705131	[5, 1, 7]
C1705132	[5, 1, 7, 8]
C1705133	[10, 3, 4, 7, 15, 16]
C1705134	[2]
C1705135	[11, 6]
C1705136	[3]
C1705137	[2, 1]
C1705138	[7, 10, 11, 13]
C1705139	[3]
C1705140	[4, 0]
C1705141	[3, 5]
C1705142	[3, 5]
C1705143	[1, 13]
C1705144	[6, 9]
C1705145	[5, 0, 7]
C1705146	[2, 4, 7]
C1705147	[1, 3]
C1705148	[9, 0, 1, 24]
C1705149	[1, 3]
C1705150	[3, 0, 1, 8, 10, 11]
C1705151	[1, 3]
C1705152	[4, 0, 2]
C1705153	[1, 0, 6, 7]
C1705154	[4]
C1705155	[0]
C1705156	[9, 5, 7, 13, 14]
C1705157	[2, 4]
C1705159	[5, 0, 7, 10]
C1705218	[3]
C1705219	[3]
C1705220	[4, 6]
C1705221	[4]
C1705224	[6, 2, 10]
C1705225	[3, 5]
C1705226	[4, 7, 8]
C1705227	[4]
C1705228	[5, 4]
C1705230	[4, 0, 1]
C1705231	[12, 1, 7]
C1705233	[9, 1, 7, 11]
C1705234	[2, 0]
C1705239	[6]
C1705240	[3, 6, 7, 8, 10, 11, 12]
C1705256	[3]
C1705257	[1]
C1705258	[3, 1]
C1705259	[5, 3, 4, 8]
C1705260	[6, 0, 3, 5, 9]
C1705261	[6, 4]
C1705262	[3, 2]
C1705263	[8, 1, 13]
C1705264	[1, 0, 3, 7]
C1705265	[9, 0, 1, 3, 7, 12]
C1705266	[6, 1, 2]
C1705267	[3]
C1705268	[2, 4, 5]
C1705269	[5, 7]
C1705270	[6, 2, 8, 10]
C1705271	[7, 9]
C1705276	[5]
C1705279	[5]
C1705280	[6, 0, 4, 13, 14, 15, 16, 19, 20, 22, 23]
C1705281	[16, 2, 6, 8, 12, 18, 26]
C1705283	[2]
C1705284	[1, 3]
C1705286	[3, 0]
C1705287	[5, 1, 7]
C1705288	[4, 0, 6]
C1705289	[6, 8]
C1705290	[4, 0, 6, 10, 11]
C1705292	[2, 0]
C1705295	[5, 2, 8, 9]
C1705296	[5, 0, 7]
C1705297	[4, 2]
C1705298	[6, 8]
C1705299	[1, 3, 5]
C1705300	[17]
C1705301	[7, 1, 2, 9, 11, 13]
C1705303	[6, 4, 8]
C1705304	[6, 2, 7]
C1705305	[4, 7, 9]
C1705306	[7]
C1705307	[1, 3]
C1705310	[11, 0, 2, 13]
C1705311	[3, 5, 6]
C1705312	[6, 1, 8]
C1705316	[12, 3, 5, 8, 14, 16]
C1705317	[6, 5]
C1705319	[3, 5]
C1705320	[7, 0, 4, 9]
C1705321	[2, 4, 5, 8]
C1705322	[10, 1, 6]
C1705323	[10, 0, 1, 3, 5]
C1705324	[2, 4]
C1705325	[10, 7]
C1705326	[9, 2, 4]
C1705327	[7, 2]
C1705328	[1, 5]
C1705329	[2, 7]
C1705330	[2, 0, 4]
C1705331	[3, 10]
C1705333	[2]
C1705334	[5, 2, 4]
C1705335	[1, 3, 4]
C1705336	[5, 3, 8, 14]
C1705338	[4, 6, 7]
C1705339	[12, 9]
C1705340	[2, 4]
C1705341	[11, 5, 8, 13]
C1705342	[3, 1]
C1705343	[4, 0, 2]
C1705344	[6, 1, 3, 8]
C1705345	[4, 0, 2]
C1705346	[7, 0, 3]
C1705347	[6, 4, 5, 8, 11]
C1705349	[1, 3]
C1705350	[2, 4, 5, 6]
C1705351	[1, 3]
C1705352	[8, 1, 2, 4]
C1705353	[3, 5]
C1705356	[8, 1, 5]
C1705358	[7, 4, 9]
C1705359	[1, 3]
C1705360	[2, 4]
C1705362	[1, 3]
C1705363	[3, 2, 5]
C1705371	[1]
C1705372	[7, 0, 5, 9, 10, 13]
C1705373	[1, 6, 7]
C1705374	[1]
C1705375	[2, 4]
C1705376	[2, 1]
C1705377	[2]
C1705378	[5, 0, 11]
C1705379	[4]
C1705380	[8, 6]
C1705381	[10]
C1705382	[10]
C1705383	[12]
C1705384	[4, 0, 2, 6, 7]
C1705385	[5, 3, 7]
C1705386	[4]
C1705387	[0, 2, 7, 8, 10]
C1705389	[10, 4]
C1705390	[5]
C1705391	[5, 1, 2, 4, 9]
C1705392	[0, 2, 4]
C1705393	[3, 0]
C1705394	[2, 4]
C1705395	[5, 1, 2]
C1705396	[2, 4, 5]
C1705397	[4, 0, 6, 7, 9]
C1705398	[2, 7]
C1705399	[4]
C1705400	[2]
C1705401	[4, 0, 6]
C1705402	[3]
C1705403	[7, 2]
C1705404	[4, 7]
C1705405	[1]
C1705406	[1, 3]
C1705407	[2, 4]
C1705408	[1, 3]
C1705409	[1]
C1705410	[1]
C1705411	[5]
C1705412	[2, 4]
C1705430	[2]
C1705431	[9, 2, 3]
C1705432	[5, 1]
C1705433	[0]
C1705434	[2]
C1705435	[5]
C1705437	[6, 8, 9, 10]
C1705438	[3, 1, 5, 8]
C1705439	[6, 0]
C1705440	[9, 4]
C1705441	[0, 2, 4]
C1705442	[7, 4, 5, 10, 15]
C1705443	[1, 5, 8]
C1705445	[1]
C1705446	[2, 4, 5]
C1705447	[6, 8, 13]
C1705448	[1, 6]
C1705449	[0, 2]
C1705450	[1]
C1705451	[2, 1]
C1705452	[2, 1]
C1705453	[2, 4]
C1705454	[4, 1, 13]
C1705455	[2, 0, 4]
C1705456	[0, 2, 4, 7]
C1705457	[6, 3, 4, 5, 8]
C1705458	[2, 5]
C1705459	[4, 6]
C1705460	[7, 0, 1, 2, 4, 9]
C1705461	[1, 3, 5]
C1705462	[1, 0, 3, 5]
C1705463	[2]
C1705464	[2]
C1705465	[2]
C1705466	[3, 5]
C1705467	[2]
C1705468	[5, 11, 15, 17]
C1705469	[2, 8]
C1705470	[3, 15]
C1705471	[4, 1, 6]
C1705503	[5, 3, 4]
C1705504	[6, 0, 3, 8, 10]
C1705505	[4, 3]
C1705506	[1, 4, 8]
C1705507	[5, 9]
C1705508	[3, 5, 6, 8, 9]
C1705510	[2, 1]
C1705513	[0, 7, 8, 9]
C1705514	[4, 2]
C1705515	[5]
C1705516	[9, 2, 6, 7]
C1705517	[4, 1]
C1705518	[2, 4]
C1705519	[7, 1, 2, 3, 10]
C1705520	[7, 0, 1, 3]
C1705521	[10, 5]
C1705522	[3, 1, 5, 11, 13, 14]
C1705523	[1, 6, 8]
C1705524	[6, 0, 1, 2]
C1705525	[4]
C1705526	[7, 0, 3, 4, 5, 9, 10]
C1705527	[7, 0, 1, 2]
C1705528	[7, 0, 1, 9]
C1705529	[4, 2, 6]
C1705530	[1]
C1705531	[6]
C1705543	[10, 0, 1, 3, 4, 12, 14, 16]
C1705544	[2, 0, 4]
C1705546	[2]
C1705547	[2, 5]
C1705548	[3, 0]
C1705549	[6, 0, 1, 2, 3, 4]
C1705550	[1, 0, 3, 9]
C1705551	[1, 0, 6, 7]
C1705552	[6, 2, 5]
C1705553	[8, 0, 2, 12, 13, 17]
C1705554	[4, 1, 7]
C1705556	[1, 0, 8]
C1705557	[7, 1, 9]
C1705558	[8, 4]
C1705559	[8, 3]
C1705560	[10, 0, 1, 8]
C1705561	[1, 7]
C1705562	[1]
C1705567	[0]
C1705568	[3, 2]
C1705569	[5, 2]
C1705570	[3, 2]
C1705571	[3]
C1705572	[11, 6, 15]
C1705573	[3, 2, 7]
C1705574	[4, 1, 7]
C1705575	[7, 2, 3]
C1705577	[1]
C1705578	[0, 6]
C1705579	[1, 6, 7, 13]
C1705580	[4, 3, 7, 10, 12]
C1705581	[4, 3, 6, 7]
C1705582	[2, 6, 7, 8, 9, 10]
C1705584	[5]
C1705585	[2]
C1705587	[2, 0]
C1705588	[3, 1]
C1705589	[4, 1, 2, 8]
C1705590	[9]
C1705591	[1, 3]
C1705592	[6, 10, 11, 13, 14, 17, 19, 20]
C1705593	[4, 6, 7, 8, 11, 16]
C1705594	[13, 4, 8, 10, 17, 18]
C1705595	[4]
C1705597	[7, 15, 16]
C1705598	[5]
C1705599	[2, 4, 7]
C1705600	[9, 2, 3, 7]
C1705601	[4, 1, 3, 7, 8]
C1705602	[7, 4]
C1705603	[4, 1, 2, 3, 6]
C1705607	[5, 0, 7, 8]
C1705608	[2]
C1705609	[2]
C1705610	[5, 0, 2, 3, 4, 7]
C1705611	[1, 3]
C1705612	[2, 4, 5]
C1705613	[2, 4]
C1705614	[1, 3]
C1705615	[2, 0, 4]
C1705616	[3, 1, 5]
C1705618	[0, 5]
C1705619	[6]
C1705620	[3, 6]
C1705621	[10, 3]
C1705622	[1, 0]
C1705623	[5, 0, 1, 7]
C1705624	[2]
C1705625	[8, 1, 6]
C1705626	[2, 7]
C1705627	[3, 5]
C1705628	[2, 0]
C1705629	[4, 0]
C1705631	[1, 6]
C1705632	[5, 0, 1, 9]
C1705633	[4]
C1705634	[0]
C1705635	[2, 0]
C1705636	[0]
C1705637	[6, 0, 9, 11]
C1705638	[4, 2, 3, 6]
C1705639	[1, 3, 4]
C1705640	[4, 1, 7]
C1705641	[5]
C1705643	[2]
C1705644	[8, 1, 5, 6, 10]
C1705645	[7, 0, 2]
C1705646	[0]
C1705656	[1]
C1705657	[1]
C1705658	[0, 3, 4]
C1705659	[9, 1, 8]
C1705660	[7, 3, 6]
C1705661	[9, 11]
C1705662	[2, 4, 6]
C1705663	[8]
C1705664	[2, 0, 6, 7]
C1705665	[10, 2, 8]
C1705666	[0, 3, 5]
C1705667	[6]
C1705668	[1, 0]
C1705669	[3, 1]
C1705670	[4, 8]
C1705671	[1, 3, 4]
C1705672	[6, 1, 4]
C1705673	[7, 11]
C1705674	[0, 4]
C1705675	[4, 6, 7, 9, 10]
C1705676	[5, 0]
C1705677	[4, 1, 6, 8]
C1705678	[3, 0, 5]
C1705679	[5, 0, 2, 3, 7]
C1705680	[2, 0, 4]
C1705691	[3, 0, 5]
C1705692	[2, 4]
C1705693	[3, 0, 5]
C1705694	[4, 7, 9, 10]
C1705695	[4, 6]
C1705696	[4, 6, 7]
C1705697	[7, 1, 4, 5]
C1705698	[5]
C1705699	[6, 5]
C1705700	[6, 0]
C1705701	[2, 0, 4]
C1705702	[0]
C1705703	[5, 0, 7]
C1705704	[2]
C1705705	[0]
C1705706	[4, 2, 3, 11]
C1705707	[5]
C1705708	[3]
C1705709	[9, 5, 11, 13]
C1705710	[6, 0, 1, 2, 8]
C1705712	[3, 0, 1, 8, 9]
C1705713	[3, 5]
C1705714	[1]
C1705715	[7]
C1705716	[4, 0]
C1705717	[3, 1]
C1705718	[5, 0]
C1705719	[2, 1]
C1705720	[8, 1]
C1705721	[7, 0, 1, 9]
C1705722	[1, 3, 4]
C1705723	[5, 0, 1]
C1705725	[3, 0, 2]
C1705727	[1, 3]
C1705728	[4, 9]
C1705729	[8, 3]
C1705730	[2, 6]
C1705731	[5]
C1705742	[4, 2, 6]
C1705743	[9, 5, 11]
C1705744	[3, 0, 5]
C1705745	[0, 2, 3]
C1705746	[4, 2]
C1705747	[2, 7]
C1705748	[2, 5, 6, 7, 8, 9]
