C0002938	['SNOMEDCT_US', 'MSH', 'NCI_GDC', 'CHV', 'MSH', 'CHV', 'MSH', 'SNOMEDCT_US', 'LNC', 'MSH', 'CHV', 'CSP', 'LCH_NW', 'NCI', 'NCI_NCI-GLOSS', 'SNOMEDCT_US', 'OMIM']
C0004403	['ICPC2ICD10ENG', 'MSH', 'MSH', 'MSH', 'MSH', 'ICPC2ICD10ENG']
C0008625	['NCI', 'MSH', 'MSH', 'MSH', 'MSH', 'MSH', 'MSH', 'CHV', 'CHV', 'MSH', 'MSH', 'MSH', 'MSH', 'MSH', 'MSH', 'MSH', 'CHV', 'NCI', 'MSH', 'CHV', 'MSH', 'CCSR_ICD10CM', 'CHV', 'NCI', 'MSH', 'NCI_NICHD', 'CHV', 'NCI', 'NCI', 'CHV', 'MSH', 'CSP', 'CHV', 'NCI', 'MSH', 'MTH', 'CHV', 'MSH', 'LCH_NW', 'CHV', 'MSH', 'CHV', 'NCI', 'NCI_NICHD', 'NCI', 'NCI', 'MSH', 'NCI', 'MSH', 'MSH', 'MSH', 'NCI']
C0008628	['MDR', 'NCI_CTRP', 'MDR', 'CHV', 'MDR', 'NCI', 'MSH', 'MTH', 'CHV', 'CSP', 'MTH', 'CHV', 'PSY', 'CHV', 'MSH', 'ICPC2ICD10ENG', 'MSH', 'CHV', 'NCI']
C0008629	['MSH', 'MSH', 'MTH', 'MSH', 'MSH']
C0008631	['CSP', 'MSH', 'MSH', 'MTH', 'CHV', 'CHV', 'CHV', 'MEDCIN', 'ICD10CM', 'MEDCIN', 'MSH', 'MSH']
C0010827	['CHV', 'SNOMEDCT_US', 'CHV', 'NCI', 'SNOMEDCT_US', 'SNOMEDCT_US', 'SNOMEDCT_US', 'SNOMEDCT_US', 'LNC', 'LNC', 'LNC', 'NCI', 'SNOMEDCT_US', 'CHV', 'MSH', 'CHV', 'MSH', 'NCI', 'MSH', 'MTH', 'MSH', 'MSH', 'MSH', 'MSH', 'MSH', 'NCI_caDSR', 'MSH', 'MSH', 'MSH', 'MSH', 'CSP']
C0012860	['CHV', 'MSH', 'MSH', 'SNOMEDCT_US', 'SNOMEDCT_US', 'NCI_CTRP', 'MSH', 'CHV', 'CSP', 'LCH_NW', 'NCI', 'SNOMEDCT_US', 'MSH', 'MSH', 'MSH', 'SNOMEDCT_US', 'MSH', 'MSH']
C0021943	['NCI_CTRP', 'MSH', 'NCI', 'MSH', 'SNOMEDCT_US', 'MSH', 'MTH', 'CHV', 'CSP', 'SNOMEDCT_US', 'MSH', 'LCH_NW', 'CHV', 'SNOMEDCT_US', 'SNOMEDCT_US', 'CHV', 'LNC', 'NCI', 'MSH', 'MSH', 'MSH', 'MSH', 'NCI']
C0025568	['SNOMEDCT_US', 'GO', 'MDR', 'MSH', 'MTH', 'CHV', 'CSP', 'ICPC2P', 'LCH_NW', 'MDR', 'NCI', 'NCI_CDISC', 'NCI_NCI-GLOSS', 'SNOMEDCT_US', 'ICPC2P', 'NCI_caDSR', 'CHV', 'NCI']
C0025569	['SNOMEDCT_US', 'SNOMEDCT_US', 'SNOMEDCT_US']
C0025570	['CHV', 'SNOMEDCT_US', 'CHV', 'NCI', 'NCI_GDC', 'SNOMEDCT_US']
C0026244	['SNOMEDCT_US', 'SNOMEDCT_US', 'SNOMEDCT_US', 'OMIM', 'MSH', 'HPO', 'SNOMEDCT_US', 'MSH', 'MSH', 'MSH']
C0027746	['CHV', 'CHV', 'CHV', 'MSH', 'MSH', 'MSH', 'MSH', 'MDR', 'MSH', 'CHV', 'MDR', 'MSH', 'CSP', 'CSP', 'HPO', 'OMIM', 'CHV', 'MSH', 'CHV', 'MSH', 'HPO', 'HPO']
C0032578	['MEDCIN', 'MSH', 'CHV', 'MSH', 'MSH', 'SNOMEDCT_US', 'MEDCIN', 'SNOMEDCT_US', 'MEDCIN', 'SNOMEDCT_US', 'MSH', 'CSP', 'ICPC2ICD10ENG', 'LCH_NW', 'NCI', 'SNOMEDCT_US', 'CHV', 'SNOMEDCT_US']
C0035268	['NCI', 'MSH', 'NCI', 'CHV', 'MSH', 'MTH', 'NCI', 'MSH', 'MSH', 'CHV', 'MSH']
C0035354	['MSH', 'CSP', 'MSH', 'MSH', 'MSH', 'MSH', 'MSH', 'MSH', 'SNOMEDCT_US', 'MSH', 'SNOMEDCT_US', 'MSH', 'MSH', 'MSH', 'MSH', 'MSH', 'MSH']
C0035639	['CHV', 'MSH', 'MSH', 'SNOMEDCT_US', 'SNOMEDCT_US', 'MDR', 'MSH', 'CHV', 'MDR', 'SNOMEDCT_US', 'NCI', 'MSH', 'MTH', 'CHV', 'NCI', 'NCI_CELLOSAURUS']
C0038859	['MSH', 'MSH', 'SNOMEDCT_US', 'MSH', 'CSP', 'SNOMEDCT_US', 'MSH']
C0040715	['SNOMEDCT_US', 'NCI', 'NCI_caDSR', 'NCI_CTRP', 'MSH', 'MTH', 'NCI', 'SNOMEDCT_US', 'CHV', 'MSH', 'CHV', 'CSP', 'CHV', 'MTH', 'NCI', 'CHV', 'ICPC2ICD10ENG', 'CHV', 'MSH', 'CHV', 'MSH', 'CHV', 'PSY', 'LCH_NW', 'LNC', 'NCI_GDC', 'NCI_NCI-GLOSS', 'NCI_PCDC', 'NCI', 'MSH', 'MSH', 'ICPC2ICD10ENG', 'MSH', 'MSH']
