C0000786	['ET', 'LLT', 'LLT', 'PT', 'PT', 'SY', 'MH', 'PT', 'PT', 'PT', 'HT', 'SY', 'PM', 'CN', 'LPDN', 'LPN', 'FN', 'LLT', 'SY', 'SY', 'LLT', 'PT', 'PT', 'PT', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'FN', 'ET', 'ET', 'HT', 'HT', 'HT', 'HT', 'LLT', 'MD', 'PN', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PTCS', 'PTN', 'SD', 'SY', 'SY', 'SY', 'ET', 'PM', 'SY', 'PT', 'PT', 'SY', 'SY', 'SY']
C0000810	['LLT', 'LLT', 'PT', 'MH', 'PM', 'PM', 'PM', 'FN', 'PT', 'FN', 'PN', 'PT', 'SY', 'FN', 'PT', 'SY', 'SY']
C0000817	['LLT', 'PT', 'LLT', 'SY', 'MH', 'PT', 'PM', 'LLT', 'FN', 'PT', 'PT', 'FN', 'ET', 'LLT', 'PT', 'PT', 'PT', 'PM']
C0000821	['LLT', 'PT', 'SY', 'MH', 'PT', 'PT', 'SY', 'PM', 'PT', 'PT', 'FN', 'PT', 'PT', 'PT', 'SY', 'SY', 'FN', 'HT', 'LLT', 'PM', 'PN', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PTN', 'SY', 'PT', 'ET', 'LLT', 'PM', 'ET', 'PT', 'PTN', 'SY', 'PM', 'PT', 'PT']
C0000822	['PEP', 'PT', 'PM', 'FN', 'PT', 'ET', 'ET', 'LLT', 'PM', 'SY', 'PM', 'PT']
C0000832	['ET', 'PT', 'SY', 'SY', 'LA', 'MD', 'SY', 'ET', 'ET', 'ET', 'LLT', 'MH', 'PN', 'PT', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'PM', 'PM', 'PTGB', 'FN', 'FN', 'ET', 'PT', 'PT', 'SY', 'SY', 'SY', 'PT', 'ET', 'SY', 'FN', 'PT', 'PT', 'PT', 'SY', 'PT', 'FN', 'ET', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PM', 'SY', 'PT', 'PT', 'SY', 'ET', 'SY', 'LLT', 'SY', 'ET', 'HT', 'HT', 'HT', 'HT', 'LLT', 'PT', 'SY', 'SY', 'SY', 'PT', 'ET', 'LLT', 'HT', 'PT', 'PT', 'PT', 'PT']
C0000887	['PM', 'FN', 'LLT', 'MH', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PTCS']
C0001075	['SY', 'FN', 'FN', 'LLT', 'MH', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PTCS', 'PTN', 'FN', 'ET', 'ET', 'ET', 'LLT', 'PT', 'PT', 'SY', 'SY', 'ET', 'SY']
C0001122	['PM', 'SY', 'FN', 'FN', 'ET', 'ET', 'LLT', 'LLT', 'MH', 'PN', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PT', 'PTCS']
C0001349	['LLT', 'PM', 'PT', 'PT', 'PT', 'SY', 'PT', 'SY', 'PM', 'MH', 'PM', 'PT', 'ET', 'PM', 'ET', 'PM', 'ET', 'PM']
